ID,name_lat,alts,name_cz,name_sk,Nazev_lidovy,Celed,Vyznam,Obrazek,Botanik_char,Oblast,Narok_char,Sklizen_uprava,Uziti,Uzitek,Typ,Barva,Temp
1120,Erigeron annuus subsp. septentrionalis (Fernald et Wiegand) Wagenitz Syn.: Stenactis septentrionalis (Fernald et Wiegand) Holub,,turan roční severní,,,Asteraceae,0,,,,,,,,,,Asteraceae
1121,Erigeron macrophyllus Herbich ,Syn.: Erigeron acris subsp. macrophyllus (Herbich) Gutermann,turan velkolistý,,,Asteraceae,0,,,,,,,,,,Asteraceae
1122,Erigeron muralis Lapeyr.,Syn.: Erigeron serotinus Weihe,turan pozdní,,,Asteraceae,0,,,,,,,,,,Asteraceae
1123,Erigeron podolicus Besser,,turan podolský,,,Asteraceae,0,,,,,,,,,,Asteraceae
1124,Eriochloa sp.,,,,,Poaceae,0,,,,,,,,,,Poaceae
1125,Eriophorum angustifolium Honck.,,suchopýr úzkolistý,,,Cyperaceae,0,,,,,,,,,,Cyperaceae
1126,Eriophorum gracile W.D.J. Koch,,suchopýr štíhlý,,,Cyperaceae,0,,,,,,,,,,Cyperaceae
1127,Eriophorum latifolium Hoppe,,suchopýr širolistý,,,Cyperaceae,0,,,,,,,,,,Cyperaceae
1128,Eriophorum vaginatum L.,,suchopýr pochvatý,,,Cyperaceae,0,,,,,,,,,,Cyperaceae
1129,Erodium botrys (Cav.) Bertol. ,,pumpava zobanitá,,,Geraniaceae,0,,,,,,,,,,Geraniaceae
1130,Erodium cicutarium (L.) L‘Hér. ,,pumpava obecná (pumpava rozpuková),,,Geraniaceae,0,,,,,,,,,,Geraniaceae
1131,Erodium gruinum (L.) L‘Hér. ,,pumpava jeřábí,,,Geraniaceae,0,,,,,,,,,,Geraniaceae
1132,Erodium moschatum (L.) L‘Hér. ,,pumpava pižmová,,,Geraniaceae,0,,,,,,,,,,Geraniaceae
1133,Erodium neuradifolium Delile ,,pumpava malokvětá,,,Geraniaceae,0,,,,,,,,,,Geraniaceae
1134,Erophila spathulata Láng,Syn.: Erophila praecox auct.,osívka kulatoplodá,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1135,Eruca sativa (L.) Mill.,Syn.: Eruca vesicaria (L.) Cav. ,roketa setá,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1136,Erucastrum gallicum (Willd.) O. E. Schulz,,ředkevník galský,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1137,Erucastrum nasturtiifolium (Poir.) O. E. Schulz,,ředkevník potočnicolistý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1138,Eryngium campestre L. ,,máčka ladní,,,Apiaceae,0,,,,,,,,,,Apiaceae
1139,Eryngium maritimum L.,,máčka přímořská,,,Apiaceae,0,,,,,,,,,,Apiaceae
1140,Eryngium planum L. ,,máčka plocholistá,,,Apiaceae,0,,,,,,,,,,Apiaceae
1141,Erysimum andrzejowskianum Besser,,trýzel andrzejowského,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1142,Erysimum argillosum (Greene) Rydb.,,trýzel nízký,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1143,Erysimum cheiranthoides L.,,trýzel malokvětý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1144,Erysimum cheiri (L.) Crantz,Syn.: Cheiranthus cheiri L.,chejr vonný,,trýzel chejr,Brassicaceae,0,,,,,,,,,,Brassicaceae
1145,Erysimum crepidifolium Rchb.,,trýzel škardolistý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1146,Erysimum durum J. Presl et C. Presl,Syn.: Erysimum marschallianum auct. ,trýzel tvrdý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1147,Erysimum odoratum Ehrh.,Syn.: Erysimum pannonicum Crantz,trýzel vonný,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1148,Erysimum perofskianum Fisch. et C.A. Mey.,,,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1149,Erysimum repandum L.,,trýzel rozkladitý,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1150,Erythronium dens-canis L.,,kandík psí zub,,,Liliaceae,0,,,,,,,,,,Liliaceae
1151,Eschscholzia californica Cham.,,sluncovka kalifornská,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1152,Euclidium syriacum (L.) R. Br.,,rukevníček syrský,,,Brassicaceae,0,,,,,,,,,,Brassicaceae
1153,Euonymus verrucosa Scop. ,,brslen bradavičnatý,,,Celastraceae,0,,,,,,,,,,Celastraceae
1154,Eupatorium cannabinum L.,,sadec konopáč,Konopáč obyčajný,,Asteraceae,0,,,,,,,,,#990000,Asteraceae
1155,Euphorbia amygdaloides L.,Syn.: Tithymalus amygdaloides (L.) Hill,pryšec mandloňovitý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1156,Euphorbia angulata Jacq.,Syn.: Tithymalus angulatus (Jacq.) Raf.,pryšec hranatý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1157,Euphorbia chamaesyse L.,Syn.: Chamaesyce canescens (L.) Prokh.,pryšec šedavý (pryška obecná),,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1158,Euphorbia cyparissias L.,Syn.: Tithymalus cyparissias (L.) Scop.,pryšec chvojka,Mliečnik chvojkový,,Euphorbiaceae,0,,,,,,,,,#ffd700,Euphorbiaceae
1159,Euphorbia dulcis L.,Syn.: Tithymalus dulcis (L.) Scop.,pryšec sladký,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1160,Euphorbia esula L.,Syn.: Tithymalus esula (L.) Hill,pryšec obecný,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1161,Euphorbia esula subsp. esula,Syn.: Tithymalus esula subsp. esula,pryšec obecný pravý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1162,Euphorbia esula subsp. riparia (Schur) ined.,Syn.: Tithymalus esula subsp. riparius (Schur) Chrtek et Křísa,pryšec obecný pobřežní,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1163,Euphorbia exigua L.,Syn.: Tithymalus exiguus (L.) Hill,pryšec drobný,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1164,Euphorbia falcata L.,Syn.: Tithymalus falcatus (L.) Klotzsch et Garcke,pryšec srpovitý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1165,Euphorbia helioscopia L.,Syn.: Tithymalus helioscopia (L.) Hill,pryšec kolovratec,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1166,Euphorbia humifusa Willd.,Syn.: Chamaesyce humifusa (Willd.) Prokh.,pryšec poléhavý (pryška poléhavá),,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1167,Euphorbia lathyris L.,Syn.: Tithymalus lathyris (L.) Hill,pryšec skočcový,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1168,Euphorbia lucida Waldst. et Kit.,Syn.: Tithymalus lucidus (Waldst. et Kit.) Klotzsch et Garcke,pryšec lesklý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1169,Euphorbia maculata L.,Syn.: Chamaesyce maculata (L.) Small,pryšec skvrnitý (pryška skvrnitá),,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1170,Euphorbia marginata Pursh,Syn.: Agaloma marginata (Pursh) Á. Löve et D. Löve,pryšec vroubený (pryšovec vroubený),,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1171,Euphorbia peplus L.,Syn.: Tithymalus peplus (L.) Hill,pryšec okrouhlý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1172,Euphorbia platyphyllos L.,Syn.: Tithymalus platyphyllos (L.) Hill,pryšec plocholistý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1173,Euphorbia platyphyllos subsp. literata (Jacq.) Holub Syn.: Tithymalus platyphyllos subsp. literatus (Jacq.) Chrtek et Křísa,,pryšec plocholistý vlnatý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1174,Euphorbia platyphyllos subsp. platyphyllos,Syn.: Tithymalus platyphyllos subsp. platyphyllos,pryšec plocholistý pravý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1175,Euphorbia seguieriana Neck.,Syn.: Tithymalus seguierianus (Neck.) Prokh.,pryšec sivý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1176,Euphorbia seguieriana subsp. minor (Sadler) Domin Syn.: Tithymalus seguierianus subsp. minor (Sadler) Chrtek et Křísa,,pryšec sivý menší,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1177,Euphorbia seguieriana subsp. seguieriana,Syn.: Tithymalus seguierianus subsp. seguierianus,pryšec sivý pravý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1178,Euphorbia stricta L.,"Syn.: Tithymalus serrulatus (Thuill.) Holub, T. strictus (L.) Klotzsch et Garcke",pryšec tuhý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1179,Euphorbia taurinensis All.,Syn.: Tithymalus taurinensis (All.) Klotzsch et Garcke,pryšec turínský,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1180,Euphorbia villosa Willd.,Syn.: Tithymalus villosus (Willd.) Pacher,pryšec kosmatý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1181,Euphorbia waldsteinii (Soják) Radcl.-Sm.,"Syn.: Euphorbia virgata Waldst. et Kit., ?Tithymalus tommasinianus (Bertol.) Soják, T. waldsteinii Soják",pryšec prutnatý,,,Euphorbiaceae,0,,,,,,,,,,Euphorbiaceae
1182,Euphrasia coerulea Hoppe et Fürnr.,Syn.: Euphrasia uechtritziana Junger et Engler,světlík modravý,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1183,Euphrasia corcontica (Smejkal) Dvořáková,"Syn.: Euphrasia micrantha var. corcontica Smejkal, E. minima subsp. corcontica (Smejkal) Dostál",světlík krkonošský,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1184,Euphrasia curta (Fr.) Wettst. subsp. glabrescens (Wettst.) Smejkal,,světlík krátký olysalý,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1185,Euphrasia frigida Pugsley,"Syn.: Euphrasia tatrae auct., E. uechtritziana auct.",světlík chladnomilný,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1186,Euphrasia micrantha Rchb.,Syn.: Euphrasia gracilis (Fr.) Drejer,světlík drobnokvětý,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1187,Euphrasia nemorosa (Pers.) Wallr.,,světlík větvený,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1188,Euphrasia rostkoviana subsp. montana (Jord.) Wettst.,"Syn.: Euphrasia montana Jord., E. officinalis subsp. monticola Silverside",světlík lékařský horský,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1189,Euphrasia rostkoviana subsp. rostkoviana,,světlík lékařský pravý,Očianka rostkovova,Světlík rostkovův,Orobanchaceae,0,,,,,,,,,#ffffff,Orobanchaceae
1190,Euphrasia slovaca (Yeo) Holub,"Syn.: Euphrasia arctica subsp. slovaca Yeo, E. brevipila auct., E. slovaca subsp. pseudomontana (Klášt.) Dostál, E. vernalis auct.",světlík slovenský,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1191,Euphrasia stricta J.F. Lehm.,Syn.: Euphrasia brevipila Burnat et Gremli,světlík tuhý,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1192,Euphrasia tatarica Fisch.,Syn.: Euphrasia pectinata auct.,světlík tatarský,,,Orobanchaceae,0,,,,,,,,,,Orobanchaceae
1193,Fagopyrum esculentum Moench,,pohanka obecná,,,Polygonaceae,0,,,,,,,,,,Polygonaceae
1194,Fagopyrum tataricum (L.) Gaertn.,,pohanka tatarská,,,Polygonaceae,0,,,,,,,,,,Polygonaceae
1195,Fagus sylvatica L.,,buk lesní,,,Fagaceae,0,,,,,,,,,,Fagaceae
1196,Falcaria vulgaris Bernh. ,,srpek obecný,,,Apiaceae,0,,,,,,,,,,Apiaceae
1197,Fallopia aubertii (L. Henry) Holub,Syn.: Polygonum baldschuanicum auct. ,opletka čínská,,,Polygonaceae,0,,,,,,,,,,Polygonaceae
1198,Fallopia convolvulus (L.) Á. Löve,Syn.: Bilderdykia convolvulus (L.) Dumort. ,opletka obecná,,,Polygonaceae,0,,,,,,,,,,Polygonaceae
1199,Fallopia dumetorum (L.) Holub,Syn.: Bilderdykia dumetorum (L.) Dumort.,opletka křovištní,,,Polygonaceae,0,,,,,,,,,,Polygonaceae
1200,Festuca altissima All.,,kostřava lesní,,,Poaceae,0,,,,,,,,,,Poaceae
1201,Festuca arundinacea Schreb.,,kostřava rákosovitá,,,Poaceae,0,,,,,,,,,,Poaceae
1202,Festuca arundinacea subsp. arudinacea,,kostřava rákosovitá pravá,,,Poaceae,0,,,,,,,,,,Poaceae
1203,Festuca arundinacea subsp. uechtritziana (Wiesb.) Hegi,,kostřava rákosovitá drsná,,,Poaceae,0,,,,,,,,,,Poaceae
1204,Festuca brevipila R. Tracey ,Syn.: Festuca trachyphylla (Hack.) Krajina,kostřava drsnolistá,,,Poaceae,0,,,,,,,,,,Poaceae
1205,Festuca drymeja Mert. et W.D.J. Koch,,kostřava horská,,,Poaceae,0,,,,,,,,,,Poaceae
1206,Festuca filiformis Pourr. ,"Syn.: Festuca capillata Lam., F. tenuifolia Sibth.",kostřava vláskovitá,,,Poaceae,0,,,,,,,,,,Poaceae
1207,Festuca heteromalla Pourr.,"Syn.: Festuca diffusa Dumort., F. rubra subsp. multiflora Piper",kostřava mnohokvětá,,,Poaceae,0,,,,,,,,,,Poaceae
1208,Festuca heterophylla Lam. ,,kostřava různolistá,,,Poaceae,0,,,,,,,,,,Poaceae
1209,Festuca ovina L. ,,kostřava ovčí,,,Poaceae,0,,,,,,,,,,Poaceae
1210,Festuca ovina subsp. guestfalica (Rchb.) K. Richt.,"Syn.: Festuca lemanii auct., F. ovina subsp. firmula auct.",kostřava ovčí vestfálská,,,Poaceae,0,,,,,,,,,,Poaceae
1211,Festuca ovina subsp. ovina,,kostřava ovčí pravá,,,Poaceae,0,,,,,,,,,,Poaceae
1212,Festuca pallens Host ,"Syn.: Festuca cinerea auct., F. duriuscula auct., F. glauca auct.",kostřava sivá,,,Poaceae,0,,,,,,,,,,Poaceae
1213,Festuca pallens subsp. pallens,,kostřava sivá pravá,,,Poaceae,0,,,,,,,,,,Poaceae
1214,Festuca pallens subsp. scabrifolia (Rohlena) Zielonk.,,kostřava sivá draslavá,,,Poaceae,0,,,,,,,,,,Poaceae
1215,Festuca pratensis Huds. ,,kostřava luční,,,Poaceae,0,,,,,,,,,,Poaceae
1216,Festuca pratensis subsp. apennina (De Not.) Hegi,,kostřava luční italská,,,Poaceae,0,,,,,,,,,,Poaceae
1217,Festuca psammophila (Čelak.) Fritsch,,kostřava písečná,,,Poaceae,0,,,,,,,,,,Poaceae
1218,Festuca pseudovina Wiesb.,,kostřava nepravá,,,Poaceae,0,,,,,,,,,,Poaceae
1219,Festuca rubra L.,,kostřava červená,,,Poaceae,0,,,,,,,,,,Poaceae
1220,Festuca rubra subsp. rubra,,kostřava červená pravá,,,Poaceae,0,,,,,,,,,,Poaceae
1221,Festuca rubra subsp. juncea (Hack.) K. Richt.,,kostřava červená sítinovitá,,,Poaceae,0,,,,,,,,,,Poaceae
1222,Festuca rupicola Heuffel ,Syn.: Festuca sulcata (Hack.) Nyman,kostřava žlábkatá,,,Poaceae,0,,,,,,,,,,Poaceae
1223,Festuca supina Schur,Syn.: Festuca airoides auct.,kostřava nízká,,,Poaceae,0,,,,,,,,,,Poaceae
1224,Festuca trichophylla (Gaudin) K. Richt.,,kostřava niťolistá,,,Poaceae,0,,,,,,,,,,Poaceae
1225,Festuca vaginata Willd. subsp. dominii (Krajina) Soó ,,kostřava pochvatá dominova,,,Poaceae,0,,,,,,,,,,Poaceae
1226,Festuca valesiaca Gaudin,,kostřava walliská,,,Poaceae,0,,,,,,,,,,Poaceae
1227,Festuca versicolor Tausch ,,kostřava peřestá,,,Poaceae,0,,,,,,,,,,Poaceae
1228,"Ficaria verna Huds. subsp. bulbifera Á. Löve et D. Löve Syn.: Ficaria bulbifera Holub, F. verna subsp. bulbilifera (Lambinon) Dostál, Ranunculus ficaria subsp. bulbilifer Lambinon",,orsej jarní hlíznatý,Blyskáč jarny,,Ranunculaceae,0,,,,,,,,,#ffd700,Ranunculaceae
1229,Ficaria calthifolia Rchb.,"Syn.: Ranunculus ficaria subsp. calthifolius (Rchb.) Arcang., R. ficaria subsp. nudicaulis (A. Kern.) Rouy et Foucaud",orsej blatoucholistý,,,Ranunculaceae,0,,,,,,,,,,Ranunculaceae
1230,Ficus carica L.,,fíkovník smokvoň,,,Moraceae,1,,,,,,,,,,Moraceae
1231,Filago gallica L.,Syn.: Logfia gallica (L.) Coss. et Germ.,,,,Asteraceae,0,,,,,,,,,,Asteraceae
1232,Filago lutescens Jord. ,"Syn.: Filago apiculata Bab., F. germanica auct.",bělolist žlutavý,,,Asteraceae,0,,,,,,,,,,Asteraceae
1233,Filago minima (Sm.) Pers. ,Syn.: Logfia minima (Sm.) Dumort.,bělolist nejmenší (bělolístka nejmenší),,,Asteraceae,0,,,,,,,,,,Asteraceae
1234,Filago vulgaris Lam. s.str.,"Syn.: Filago canescens Jord., F. germanica L. ",bělolist obecný,,,Asteraceae,0,,,,,,,,,,Asteraceae
1235,Filipendula kamtschatica (Pall.) Maxim.,,tužebník kamčatský,,,Rosaceae,0,,,,,,,,,,Rosaceae
1236,Filipendula ulmaria subsp. picbaueri (Podp.) Smejkal ,Syn.: Filipendula stepposa Juz.,tužebník jilmový picbauerův,,,Rosaceae,0,,,,,,,,,,Rosaceae
1237,Filipendula ulmaria subsp. ulmaria ,,tužebník jilmový pravý,,,Rosaceae,0,,,,,,,,,,Rosaceae
1238,Filipendula vulgaris Moench ,Syn.: Filipendula hexapetala Maxim.,tužebník obecný,Túžobník obyčajný,,Rosaceae,0,,,,,,,,,#ffffff,Rosaceae
1239,Foeniculum vulgare Mill. ,,fenykl obecný,Fenykl obyčajný,"Italský kopr, římský kopr, sladký kopr, vlašský kopr, úkrop",Apiaceae,1,,,,,,,,,#ffd700,Apiaceae
1240,Forsythia suspensa (Thunb.) Vahl ,,zlatice převislá (forsytie převislá),,,Oleaceae,0,,,,,,,,,,Oleaceae
1241,Forsythia ´intermedia Zabel (F. suspensa ´ F. viridissima),,zlatice prostřední (forsytie prostřední),,,Oleaceae,0,,,,,,,,,,Oleaceae
1242,Fragaria moschata (Duchesne) Weston ,,jahodník truskavec,,,Rosaceae,0,,,,,,,,,,Rosaceae
1243,Fragaria vesca L. ,,jahodník obecný,Jahoda obyčajná,"červené jahody, jahodník pospolitý, jahůdka, lesní jahoda, malá jahoda, podzemek, podzemská jahoda, zemnice",Rosaceae,1,,,,,,,,,#ffffff,Rosaceae
1244,"Fraxinus angustifolia Vahl subsp. danubialis Pouzar Syn.: Fraxinus oxycarpa Willd. p.p., F.o. var. angustifolia (Vahl) Lingelsh., F. ptacovskyi Domin ",,jasan úzkolistý podunajský,,,Oleaceae,0,,,,,,,,,,Oleaceae
1245,Fraxinus excelsior L. ,,jasan ztepilý,,,Oleaceae,0,,,,,,,,,,Oleaceae
1246,Fraxinus ornus L. ,,jasan zimnář,,,Oleaceae,0,,,,,,,,,,Oleaceae
1247,Fraxinus pennsylvanica Marshall ,,jasan pensylvánský,,,Oleaceae,0,,,,,,,,,,Oleaceae
1248,Fritillaria imperialis L.,,řebčík královský,,,Liliaceae,0,,,,,,,,,,Liliaceae
1249,Fritillaria meleagris L.,,řebčík kostkovaný,,,Liliaceae,0,,,,,,,,,,Liliaceae
1250,Fumaria officinalis L.,,zemědým lékařský,Zemedym lekársky,,Papaveraceae,0,,,,,,,,,#990000,Papaveraceae
1251,Fumaria officinalis subsp. officinalis ,,zemědým lékařský pravý,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1252,Fumaria officinalis subsp. wirtgenii (W.D.J. Koch) Arcang.,,zemědým lékařský wirtgenův,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1253,Fumaria parviflora Lam.,,zemědým malokvětý,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1254,Fumaria rostellata Knaf,,zemědým zobánkatý,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1255,Fumaria schleicheri Soy.-Will.,,zemědým schleicherův,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1256,Fumaria vaillantii Loisel.,,zemědým vaillantův,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1257,Fumaria vaillantii subsp. schrammii (Asch.) Nyman,,zemědým vaillantův maloplodý,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1258,Fumaria vaillantii subsp. vaillantii,,zemědým vaillantův pravý,,,Papaveraceae,0,,,,,,,,,,Papaveraceae
1259,Gagea bohemica (Zauschn.) Schult. et Schult. f.,,křivatec český,,,Liliaceae,0,,,,,,,,,,Liliaceae
1260,Gagea bohemica subsp. bohemica,Syn.: Gagea bohemica subsp. zauschneri (Pohl) Pascher,křivatec český pravý,,,Liliaceae,0,,,,,,,,,,Liliaceae
1261,Gagea bohemica subsp. saxatilis (Mert. et W.D.J. Koch) Asch. et Graebn.,,křivatec český skalní,,,Liliaceae,0,,,,,,,,,,Liliaceae
1262,Gagea minima (L.) Ker Gawl.,,křivatec nejmenší,,,Liliaceae,0,,,,,,,,,,Liliaceae
1263,Gagea pratensis (Pers.) Dumort.,,křivatec luční,,,Liliaceae,0,,,,,,,,,,Liliaceae
1264,Gagea pusilla (F. W. Schmidt) Schult. et Schult. f.,,křivatec nizoučký,,,Liliaceae,0,,,,,,,,,,Liliaceae
1265,Gagea transversalis (Pall.) Steven,Syn.: Gagea pomeranica auct. ,křivatec vstřícnolistý,,,Liliaceae,0,,,,,,,,,,Liliaceae
1266,Gagea villosa (M. Bieb.) Sweet ,Syn.: Gagea arvensis (Pers.) Dumort.,křivatec rolní,,,Liliaceae,0,,,,,,,,,,Liliaceae
1267,Gaillardia pulchella Foug.,,kokarda sličná,,,Asteraceae,0,,,,,,,,,,Asteraceae
1268,Galanthus nivalis L.,,sněženka podsněžník,,,Amaryllidaceae,0,,,,,,,,,,Amaryllidaceae
1269,Galega officinalis L. ,,jestřabina lékařská,,,Fabaceae,0,,,,,,,,,,Fabaceae
1270,Galeobdolon argentatum Smejkal,"Syn.: Lamiastrum argentatum (Smejkal) Soják, L. galeobdolon subsp. argentatum (Smejkal ) Stace, Lamium argentatum (Smejkal) Loos, L. galeobdolon subsp. argentatum (Smejkal) J. Duvign.",pitulník postříbřený,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1271,Galeobdolon luteum Huds.,Syn.: Lamiastrum galeobdolon (L.) Ehrend. et Polatschek,pitulník žlutý,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1272,Galeobdolon montanum (Pers.) Rchb.,"Syn.: Galeobdolon luteum subsp. montanum (Pers.) Dvořáková, Lamiastrum montanum (Pers.) Ehrend., Lamium galeobdolon subsp. montanum (Pers.) Hayek",pitulník horský,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1273,Galeopsis bifida Boenn.,,konopice dvouklaná,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1274,Galeopsis ladanum L.,"Syn.: Dalanum ladanum (L.) Dostál, Ladanella ladanum (L.) Pouzar et Slavíková",konopice širolistá,,konopička širolistá,Lamiaceae,0,,,,,,,,,,Lamiaceae
1275,Galeopsis pernhofferi Wettst. ,,konopice pernhofferova,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1276,Galeopsis pubescens Besser,,konopice pýřitá,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1277,Galeopsis segetum Neck.,"Syn.: Dalanum segetum (Neck.) Dostál, Ladanella segetum (Neck.) Pouzar et Slavíková",konopice bledožlutá,Konopnica žltkastobiela,konopička bledožlutá,Lamiaceae,0,,,,,,,,,#ffd700,Lamiaceae
1278,Galeopsis speciosa Mill.,,konopice sličná,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1279,Galeopsis tetrahit L. ,,konopice polní,,,Lamiaceae,0,,,,,,,,,,Lamiaceae
1280,Galinsoga parviflora Cav.,,pěťour malokvětý,,,Asteraceae,0,,,,,,,,,,Asteraceae
1281,Galinsoga quadriradiata Ruiz et Pav.,"Syn.: Galinsoga ciliata (Rafin.) Blake, G. urticifolia Humb., Bonpl. et Kunth",pěťour srstnatý,,,Asteraceae,0,,,,,,,,,,Asteraceae
1282,Galium album Mill.,,svízel bílý,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1283,Galium album subsp. album,,svízel bílý pravý,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1284,Galium album subsp. pycnotrichum (Heinr. Braun) Krendl,,svízel bílý chlupatý,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1285,Galium aparine L.,,svízel přítula,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1286,Galium austriacum Jacq.,,svízel rakouský,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1287,Galium boreale L.,,svízel severní,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1288,Galium boreale subsp. boreale,,svízel severní pravý,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1289,Galium elongatum C. Presl,,svízel prodloužený,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1290,Galium glaucum L.,Syn.: Asperula glauca (L.) Besser,svízel sivý,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1291,Galium mollugo L. s.str.,,svízel povázka,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1292,Galium odoratum (L.) Scop.,Syn.: Asperula odorata L.,svízel vonný (mařinka vonná),Marinka voňavá,"mařenka, božec, voňavý svízel, valdmajstr",Rubiaceae,1,,,,,,,,,#ffffff,Rubiaceae
1293,Galium palustre L. s.str.,,svízel bahenní,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1294,Galium parisiense L.,[incl. Galium parisiense subsp. anglicum (Huds.) Arcang.] ,svízel pařížský,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1295,Galium ´pomeranicum Retz. (G. album ´ G. verum),,svízel pomořanský,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1296,Galium pumilum Murray,,svízel nízký,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1297,Galium rivale (Sibth. et Sm.) Griseb.,Syn.: Asperula rivalis Sibth. et Sm.,svízel potoční,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1298,Galium rotundifolium L.,Syn.: Galium scabrum auct. ,svízel okrouhlolistý,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1299,Galium rubioides L.,,svízel mořenovitý,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1300,Galium saxatile L.,Syn.: Galium harcynicum Weigel,svízel hercynský,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1301,Galium schultesii Vest,,svízel schultesův,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1302,Galium spurium L.,"[incl. Galium agreste Wallr., G. spurium subsp. infestum (Waldst. et Kit.) Janch., G. spurium subsp. vaillantii (DC.) Gremli]",svízel pochybný,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1303,Galium sudeticum Tausch,,svízel sudetský,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
1304,Galium sylvaticum L.,,svízel lesní,,,Rubiaceae,0,,,,,,,,,,Rubiaceae
